Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1994],1994 [YR1995],1995 [YR1995],1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Algeria,DZA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-1.218194842,-1.198362112,-1.245844364,-0.636733174,-0.605380774,-0.616287351,-0.773644507,-0.775204539,-0.791886449,-0.767772257,-0.825566888,-0.816793382,-0.845334828,-0.812617719,-0.693401933,-0.804650962,-0.941968441,-0.916658819,-0.925012648,-0.806978524,-0.861034155,-0.798027575
Algeria,DZA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.166290164,-1.244342446,-1.110052228,-1.044660211,-1.076718092,-0.802059054,-0.715685964,-0.916875541,-0.984122396,-0.979712248,-1.038418889,-1.022330761,-1.004121184,-0.906026602,-0.893428981,-0.813460827,-0.847631812,-0.861599445,-0.90311408,-0.99526304,-1.053460002,-1.088508606
Andorra,AND,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.318143249,1.334758759,1.313403845,1.310743809,1.33278954,1.119150281,1.269663095,1.25131321,1.26187098,1.27677536,1.317764997,1.301772714,1.272298098,1.260530829,1.253580928,1.220693946,1.151729107,1.15941143,1.171781301,1.178940058,1.176189423,1.265453935
Andorra,AND,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.414037704,1.403356314,1.380486727,1.367723227,1.34903717,1.503764033,1.287598014,1.538402796,1.501772642,1.528406501,1.536201119,1.512716174,1.498924255,1.523346066,1.532495499,1.712165952,1.740735412,1.805405617,1.876946449,1.879219413,1.851920605,1.749241352
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.169522166,1.182875156,1.166981459,1.282766938,1.465131164,1.402106047,1.384927273,1.349654078,1.342015743,1.338472128,1.297139525,1.278272152,1.302488327,1.290351152,1.28392601,1.286593318,1.365985394,1.382750273,1.392889738,1.391248584,1.57736671,1.58867538
Andorra,AND,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.266439795,1.245862126,1.223143578,1.422462821,1.414684296,1.41426146,1.359160781,1.34977591,1.378267288,1.398588419,1.405673504,1.389426827,1.611425281,1.561860085,1.558740973,0.880748272,0.898378432,0.860476732,1.200184584,1.187329054,1.221926212,1.335421324
Andorra,AND,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.158362508,1.177253962,1.286165476,1.223840594,1.055983305,1.194324493,0.966194272,0.85568583,1.168245077,1.186387658,1.21778512,1.197924614,1.399273753,1.401187778,1.401615381,1.638605237,1.513191819,1.512936115,1.535568833,1.536507964,1.510214925,1.615181565
Andorra,AND,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.563216686,1.528759122,1.535655499,1.437128186,1.422261953,1.563076615,1.528181553,1.3299793,1.305506468,1.325321794,1.32293725,1.324308395,1.360453367,1.433837652,1.406625032,1.165955663,1.19445467,1.176445723,1.161518812,1.047039151,1.108101845,1.085335255
Angola,AGO,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.16770184,-1.180450678,-1.197514296,-1.155492663,-1.335463285,-1.377568841,-1.323181987,-1.241037726,-1.307493567,-1.308764577,-1.397766113,-1.332474947,-1.367469072,-1.302401423,-1.336971641,-1.458225965,-1.427726507,-1.483990431,-1.445171714,-1.199483871,-1.05461812,-0.935061216
Angola,AGO,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.859939992,-1.055107117,-1.075034142,-1.132157087,-1.124224305,-1.328872442,-1.11021924,-1.381049156,-1.205007195,-1.061388373,-0.945070207,-1.138267756,-1.193231225,-0.988945425,-1.242886543,-1.056573868,-0.929087341,-0.971493542,-0.951988995,-1.005251646,-1.128489852,-1.257484555
Angola,AGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-2.061917305,-2.318058491,-2.038173914,-1.576179862,-1.00738585,-1.063120604,-0.885178328,-0.539453447,-0.666658759,-0.361787379,-0.347591847,-0.226182342,-0.36923781,-0.389322549,-0.391233474,-0.333232045,-0.505385816,-0.321580082,-0.387895495,-0.347208589,-0.368411601,-0.599917889
Angola,AGO,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.415345073,-1.445261717,-1.507048011,-1.294135094,-1.187467456,-1.226713538,-1.240036249,-1.156215668,-1.075312614,-1.101495981,-1.059525251,-1.0602175,-1.107531548,-0.990437567,-1.041670442,-0.860683441,-0.863671422,-0.969250917,-1.045466542,-0.800683141,-0.833844543,-0.856853485
Angola,AGO,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-1.630469322,-1.527338624,-1.601501703,-1.633343816,-1.482855916,-1.520916343,-1.464794993,-1.31127274,-1.375133514,-1.378563881,-1.236289263,-1.272953272,-1.277053237,-1.304776907,-1.290947795,-1.074954033,-1.030658722,-1.003950238,-1.03998208,-1.001062036,-1.023548245,-0.951058805
Angola,AGO,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.578163505,-1.411878705,-1.458064675,-1.238779068,-1.272615314,-1.285479784,-1.234719396,-1.252087951,-1.18531394,-1.119346857,-1.126135349,-1.120525122,-1.125478387,-1.076246738,-1.113919139,-1.145323634,-1.177164912,-1.140327454,-1.095243454,-0.903594315,-0.793109953,-0.816005945
Armenia,ARM,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.47305131,-0.936306059,-0.848086238,-0.778165162,-0.6490224,-0.703455329,-0.683349848,-0.669232607,-0.74589169,-0.712412357,-0.621459663,-0.69503957,-0.664559424,-0.58800149,-0.530533433,-0.565446794,-0.609746635,-0.659795225,-0.637015164,-0.409369439,-0.227039859,-0.003474974
Armenia,ARM,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.380564451,-0.546766698,-0.546417594,-0.045769267,-0.197253704,-0.118263446,-0.142497808,-0.261502922,-0.381906569,-0.177952588,-0.026895642,-0.171523154,-0.115028307,-0.032386623,0.078317285,-0.257329762,-0.331789613,-0.312554419,-0.251550019,-0.170582667,-0.226045966,-0.304547429
Armenia,ARM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.364998609,-0.662787318,-0.682867944,-0.255784124,0.236966237,-0.116337486,-0.066335395,-0.26102376,0.150905833,-0.006853028,0.227863356,0.071855329,-0.063868985,0.154794976,0.110385142,-0.2971358,-0.256798655,-0.667951107,-0.626211166,-0.451066911,-0.420024991,-0.77164489
Armenia,ARM,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.282764524,-0.252395779,-0.172101572,0.056333646,0.167570353,0.109250002,0.089062668,0.292330682,0.265207171,0.300939858,0.27345407,0.268946558,0.246940598,0.334273398,0.235182688,0.158519909,0.189176843,0.205158383,0.228397325,0.350590289,0.242604271,0.238748029
Armenia,ARM,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.469098508,-0.380856782,-0.501016259,-0.438531369,-0.302864641,-0.481950611,-0.388776749,-0.544567347,-0.496518046,-0.337751359,-0.468710691,-0.48135832,-0.437706411,-0.418281972,-0.340888947,-0.417726755,-0.462551326,-0.160894498,-0.209393919,-0.197214365,-0.177464515,-0.125831425
Armenia,ARM,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.569909096,-0.33551845,-0.374595284,-0.444421142,-0.467406183,-0.572165549,-0.591363311,-0.742222786,-0.759377897,-0.857629657,-0.876420259,-0.847521544,-0.690779805,-0.570491433,-0.588099241,-0.562132001,-0.536273837,-0.579092622,-0.560670435,-0.130965158,0.054788209,0.047347892
Austria,AUT,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.732163548,1.79937923,1.751058698,1.915159225,1.963868618,2.026624441,1.912423491,1.904876947,2.003345251,1.828758121,1.6940341,1.596122026,1.47028935,1.427254438,1.537276983,1.466501832,1.472043753,1.496880531,1.50082016,1.568587184,1.521324396,1.477709413
Austria,AUT,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.731649637,1.803506255,1.847265244,1.880228162,1.930461287,1.843770623,1.679529071,1.827385187,1.863565922,1.771658182,1.662739277,1.8125211,1.602885246,1.560189724,1.571379542,1.552995682,1.450979114,1.4748106,1.467751503,1.456116676,1.492126226,1.605863214
Austria,AUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.410462856,1.110600591,0.822056413,1.358955383,0.962002456,1.0896492,1.103950024,1.07445085,1.284419298,1.339270592,1.190873981,1.152648211,1.193521619,1.340566874,1.364100575,1.270700455,1.129330516,0.892175972,1.02962482,0.884860396,0.892189026,0.887600899
Austria,AUT,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.658712149,1.346461296,1.47547555,1.538056254,1.537136078,1.514102817,1.604957461,1.644411087,1.691163898,1.60645175,1.450018525,1.450515866,1.376976848,1.517164707,1.482213736,1.482170105,1.390447021,1.428890109,1.427861452,1.524036407,1.446407318,1.395227313
Austria,AUT,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.808153033,1.803287983,1.81233263,1.85791266,1.847917438,1.816664338,1.847249508,1.899768829,1.941825628,1.910698891,1.777442694,1.801202655,1.79896307,1.857123733,1.83409059,1.938436151,1.814775348,1.761461854,1.8003546,1.853483081,1.862298131,1.770608902
Austria,AUT,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.448950052,1.354778886,1.317559481,1.307496905,1.343882084,1.475651145,1.378656507,1.372684956,1.369262457,1.35846436,1.392844677,1.430290699,1.402443647,1.448773026,1.456526399,1.391296029,1.383691907,1.337847829,1.386221647,1.399549246,1.337158322,1.394628882
Azerbaijan,AZE,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.445619464,-1.289568424,-1.292382717,-1.195501924,-1.046231985,-1.18083179,-1.052521467,-1.095912457,-1.129073739,-1.156654239,-1.194081903,-1.245373249,-1.195314765,-1.142694116,-0.970754623,-1.022827625,-0.95257318,-0.852637351,-0.906532645,-0.853233695,-0.849681973,-1.078075886
Azerbaijan,AZE,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.916389585,-0.933607459,-0.951395214,-0.985208631,-0.93322897,-0.933772504,-0.741808712,-0.671189249,-0.802225649,-0.785877287,-0.664515078,-0.81301713,-0.772403717,-0.790763438,-0.452178389,-0.313590199,-0.25879246,-0.159376383,-0.171380609,-0.14513053,-0.128162757,-0.155263707
Azerbaijan,AZE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.828929543,-0.702288449,-0.829794765,-1.185364962,-0.948100388,-1.059811115,-1.124819398,-1.092682362,-0.625996411,-0.330349982,-0.277853519,-0.238546923,-0.532135963,-0.715751827,-0.412859917,-0.559909523,-0.73391664,-0.80890882,-0.751901031,-0.711399376,-0.693411469,-0.852253795
Azerbaijan,AZE,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.196308613,-1.046715021,-0.859866619,-0.731832385,-0.601958394,-0.621019125,-0.580545425,-0.52337569,-0.466508985,-0.367752314,-0.316738784,-0.392555356,-0.386364639,-0.488716811,-0.425340503,-0.268493652,-0.37079981,-0.395615548,-0.37242043,-0.314388335,-0.223895654,-0.336040139
Azerbaijan,AZE,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-1.201161504,-1.121610641,-1.145636201,-0.964197218,-0.884644747,-0.900518477,-0.792612433,-0.885929227,-0.88002038,-0.836160481,-0.879176021,-0.891145051,-0.938726485,-0.879532695,-0.756260693,-0.697012007,-0.716544569,-0.539356291,-0.584922493,-0.619800806,-0.610428035,-0.729642749
Azerbaijan,AZE,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.121030688,-1.022841215,-0.90622896,-0.981288135,-1.044704556,-1.056702495,-1.124163508,-1.279161215,-1.233396649,-1.325132012,-1.259766698,-1.30459702,-1.301847577,-1.29948163,-1.402889609,-1.479325175,-1.55243063,-1.560921788,-1.563645363,-1.508142471,-1.52860415,-1.540866017
Bahrain,BHR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.328688681,0.250788927,0.360480934,0.791833282,0.37417081,0.436752141,0.383150041,0.188148677,0.175549507,0.181815282,0.180615962,0.179316193,0.209991172,0.36653021,0.425915956,0.273115307,0.106954351,-0.047535866,-0.171065331,-0.176260635,-0.038056623,-0.092978388
Bahrain,BHR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,0.77663964,0.56640023,0.551933765,0.507285357,0.410245925,0.511063278,0.377598912,0.37367186,0.38399753,0.357916176,0.457579732,0.432563066,0.495083898,0.523878992,0.563222289,0.543822587,0.509945571,0.273154229,0.13666065,0.119608149,0.245226383,0.390440106
Bahrain,BHR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.307817906,-0.162360102,0.056266963,0.290830374,0.483918995,0.313402563,0.014162739,-0.365050614,-0.247773513,-0.237366229,-0.137239441,-0.493476391,-0.950841904,-1.129954934,-1.335417747,-0.907474875,-1.068262696,-0.792700231,-0.958746254,-0.846294165,-0.626829982,-0.61010462
Bahrain,BHR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,0.790487111,0.763205171,0.748302877,0.867863119,0.621469796,0.702606559,0.659460783,0.682441473,0.76476717,0.711206675,0.692689776,0.712015808,0.716491401,0.684159577,0.602282524,0.704518795,0.804019332,0.595875561,0.401158452,0.405416608,0.471980393,0.614857495
Bahrain,BHR,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.010116266,0.35234648,0.280279636,0.545502603,0.593708754,0.696617663,0.597055912,0.370951921,0.521369874,0.525411844,0.51149267,0.42974022,0.346452385,0.253650159,0.326326549,0.413116038,0.400280714,0.430527568,0.419615567,0.384083539,0.464022487,0.454586416
Bahrain,BHR,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.718783438,-1.065402746,-1.056879878,-0.571163654,-0.590705574,-0.561549425,-0.743174851,-0.903966546,-0.856526554,-0.868917525,-0.790999949,-0.965909421,-1.217316866,-1.318024635,-1.317559719,-1.311157942,-1.31299293,-1.371779561,-1.387198448,-1.418090224,-1.428572178,-1.453155875
Belarus,BLR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.389609158,-0.323169857,-0.504357815,-0.657884896,-0.537339866,-0.759292543,-0.723230779,-0.52986896,-0.574205935,-0.559036314,-0.56215173,-0.633431315,-0.619015694,-0.458519369,-0.405309916,-0.234991431,-0.315615207,-0.223861918,-0.24123624,-0.155491337,0.006896552,-0.134194106
Belarus,BLR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.380564451,-0.546766698,-0.721570194,-1.043802381,-1.052367449,-1.209570527,-1.135664225,-1.203701138,-1.160126925,-1.16596508,-1.209786892,-1.189770937,-1.19257617,-0.972218335,-0.96211797,-0.490350842,-0.489229083,-0.513944447,-0.357744187,-0.297942787,-0.174483389,-0.82965821
Belarus,BLR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,0.093739204,0.10947556,0.139502242,0.30280596,0.69302994,0.161766872,0.360231072,0.148469687,0.341008782,0.521403909,0.489347756,-0.094990097,-0.087769009,0.06861522,0.005959166,0.179782152,0.110905699,0.135706261,-0.057208706,0.353592694,0.344978094,-0.887615979
Belarus,BLR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.093996763,-1.495453,-1.496406198,-1.395955443,-1.30027616,-1.190362096,-1.44191277,-1.596236467,-1.42256093,-1.246820211,-1.157031417,-1.188309073,-1.323641777,-1.174061537,-1.159445167,-1.099450231,-1.166400194,-1.090832591,-0.859442651,-0.815192759,-0.673096418,-0.799875796
Belarus,BLR,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.798983991,-0.891576588,-1.100583553,-1.250310659,-1.072918296,-1.188538194,-1.155784011,-1.303660631,-1.165873528,-1.068890095,-1.026430488,-1.072440624,-1.112897038,-0.923038542,-0.882219493,-0.815213025,-0.879217446,-0.767325044,-0.881673813,-0.89302057,-0.859413028,-1.085174084
Belarus,BLR,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.819772601,-0.772695839,-1.312422276,-1.451897144,-1.458550215,-1.597364068,-1.766817331,-1.753809452,-1.704453945,-1.593317866,-1.547644138,-1.555072069,-1.660208344,-1.567181349,-1.544539809,-1.443016529,-1.465152502,-1.339334726,-1.356117964,-1.363330722,-1.407399893,-1.452952981
Belgium,BEL,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.359654307,1.313234091,1.446859002,1.45780158,1.375112772,1.360382557,1.377162457,1.301286578,1.347415328,1.36263752,1.452005267,1.473829985,1.519928932,1.559110403,1.604317307,1.512720346,1.474453568,1.531243801,1.404194951,1.429573298,1.448797941,1.445801735
Belgium,BEL,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.711543679,1.770154357,1.659194231,1.915110826,1.868789554,1.854309201,1.706509709,1.743163943,1.602339387,1.381182075,1.567460179,1.654209852,1.723475814,1.671174169,1.701954961,1.5173527,1.529445291,1.397638321,1.240784049,1.224631786,1.113318324,1.078235269
Belgium,BEL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.288499475,1.024129868,1.129811168,1.260802388,0.858237803,0.709136724,0.793774188,0.856375813,0.757325053,0.620571196,0.820824683,0.810646176,0.954535425,0.92359972,0.940082729,0.701269448,0.577092111,0.42960611,0.417607278,0.393769443,0.458395332,0.521078527
Belgium,BEL,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.21423173,1.005810738,1.152969837,1.254180551,1.281626225,1.346416473,1.271361947,1.329937816,1.420544147,1.405670285,1.310220242,1.282815099,1.236216903,1.222170353,1.283747077,1.152885199,1.273960829,1.32856822,1.233548641,1.259039402,1.276537299,1.343635798
Belgium,BEL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.366946697,1.218205571,1.313934088,1.344935656,1.33109653,1.311229825,1.257640839,1.2245996,1.315387249,1.335205793,1.377148151,1.417852521,1.434848905,1.448809624,1.456766129,1.54851687,1.456225634,1.393803477,1.320625901,1.338592529,1.33615768,1.327594042
Belgium,BEL,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.433299541,1.342847466,1.366504431,1.377452493,1.478290319,1.440266132,1.420762181,1.342394352,1.36077106,1.324988484,1.346692204,1.360686898,1.325163245,1.349421859,1.372986197,1.366299629,1.387548447,1.377250671,1.338638425,1.330443859,1.308383584,1.278140426
Benin,BEN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.548114896,-0.649413109,-0.7009179,-0.795710146,-0.577583432,-0.563022554,-0.871326268,-0.587095916,-0.470139265,-0.514077365,-0.627268314,-0.665382147,-0.605445802,-0.857918382,-0.745601773,-0.6696558,-0.563740015,-0.529033244,-0.576484859,-0.391633451,-0.32935977,-0.039982349
Benin,BEN,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.380564451,-0.349467725,-0.396729678,-0.576151073,-0.561285615,-0.524759591,-0.652987897,-0.647012532,-0.54374969,-0.492893785,-0.595060706,-0.609903872,-0.547139347,-0.526746511,-0.508882761,-0.485428423,-0.682311475,-0.625652373,-0.697358727,-0.63151896,-0.490367919,-0.29091385
Benin,BEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.050371766,0.742279053,0.799652576,0.821515858,0.679285824,0.265973479,0.449746281,0.54789257,0.386217624,0.376421362,0.403666675,0.261260122,0.318356365,0.364367604,0.301189363,0.027139762,-0.020496422,-0.008783503,0.026252493,-0.146990418,-0.420240253,-0.443071663
Benin,BEN,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.176318303,-0.14522028,-0.160908803,-0.573989809,-0.621432841,-0.619886994,-0.641528606,-0.461876184,-0.506433964,-0.554605663,-0.398531437,-0.401749998,-0.40187946,-0.401261717,-0.415549964,-0.620842099,-0.621767402,-0.58305639,-0.52358681,-0.39342612,-0.446330428,-0.483431756
Benin,BEN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.052315507,0.050550632,-0.181523725,-0.260578573,-0.425706029,-0.476601571,-0.534019768,-0.531569779,-0.513145149,-0.530703068,-0.65431422,-0.673685908,-0.658945084,-0.574936271,-0.568178833,-0.485574275,-0.555592477,-0.627077043,-0.645502925,-0.692261755,-0.675484121,-0.7669186
Benin,BEN,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,0.259205192,0.425980747,0.412923425,0.050879639,0.187651932,0.053056307,-0.029964076,0.36277771,0.36818099,0.344647467,0.342523217,0.314489126,0.166390568,0.12448547,0.155436859,0.264536679,0.294376433,0.407765538,0.380507737,0.247411072,0.060940396,-0.075776935
Bosnia and Herzegovina,BIH,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.270569712,-0.402136475,-0.595849037,-0.387543082,-0.282097161,-0.324706376,-0.232808679,-0.3014144,-0.374117345,-0.360781223,-0.379986048,-0.336401552,-0.326692939,-0.309364051,-0.244675368,-0.30006659,-0.417883575,-0.486797899,-0.554221451,-0.60617435,-0.647259772,-0.643099904
Bosnia and Herzegovina,BIH,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-1.192045927,-1.20836997,-1.057379365,-1.071950078,-0.880337358,-0.701365471,-0.764629543,-0.633319139,-0.858715117,-0.604502141,-0.721999884,-0.740558147,-0.736359298,-0.454691231,-0.433313489,-0.492096722,-0.624794006,-0.452135772,-0.51901722,-0.670872629,-0.706423223,-1.075703263
Bosnia and Herzegovina,BIH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.594427824,-0.58641547,-0.528393328,-0.163837284,-0.405683517,0.017319396,-0.500624359,-0.441336751,-0.631416619,-0.539653778,-0.665914297,-0.693730175,-0.819794893,-0.538148701,-0.404944122,-0.019179042,-0.404167622,-0.402664006,-0.351469874,-0.400853604,-0.424811691,-0.447477132
Bosnia and Herzegovina,BIH,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.910771251,-1.030670643,-0.683763087,-0.607061386,-0.46620518,-0.23462072,-0.578913093,-0.468090147,-0.286616474,-0.175438628,-0.110355966,-0.119476207,-0.058966167,-0.061737765,-0.074898683,-0.041672681,-0.184997484,-0.13902089,-0.057750978,-0.14139466,-0.128735393,-0.18239288
Bosnia and Herzegovina,BIH,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.241686642,-0.671884239,-0.602258623,-0.656005681,-0.616845548,-0.490674227,-0.519786179,-0.496493608,-0.46990642,-0.407430083,-0.360137552,-0.355648875,-0.331778318,-0.197178289,-0.139407933,-0.132231548,-0.264572233,-0.193005458,-0.201813698,-0.225580662,-0.225809708,-0.316137344
