Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Topic,SDG Goal,Include,Region,Income group,Num_Valid_Years,Completeness_Score
Algeria,DZA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,,49.72999954,50.00999832,50.41999817,50.81000137,51.04999924,51.34999847,51.75999832,52.04999924,52.47000122,52.75999832,53.27999878,53.47999954,53.59000015,54.25999832,54.70000076,55.41999817,55.99000168,56.79000092,57.40000153,57.93000031,58.36999893,58.49000168,58.45000076,58.56000137,58.70000076,58.77999878,58.84999847,59.22000122,59.99000168,,Social Protection & Labor: Economic activity,8,True,Middle East & North Africa,Upper middle income,29,0.9354838709677419
Algeria,DZA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,,,,,,,,,,,4.18,4.07,4.12,4.08,3.96,3.9,4.1,4.21,4.16,4.48,4.42,4.47,4.72,4.76,5.0,5.05,4.85,4.93,5.19,5.32,,Environment: Energy production & use,7,True,Middle East & North Africa,Upper middle income,20,0.6451612903225806
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.15011312,42.06971772,36.68930544,35.50453671,38.24882942,40.0532239,47.20519509,48.81068655,47.06816484,47.973343,35.37165186,38.44454735,38.78811864,36.89054781,33.20989789,30.48765721,23.17177801,20.87248521,22.63223229,25.86115082,22.71346191,18.00117495,Economic Policy & Debt: National accounts: Shares of GDP & other,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.400000229,-0.899992254,3.899991697,-1.899993132,-3.400002349,6.299997136,7.500001872,6.300003646,1.699993238,6.005075115,6.363034495,-2.460798285,4.044579121,8.433612346,3.068142596,5.738961592,-2.641017543,-1.040454047,-2.859499069,-10.03594233,-0.855367384,-3.014323114,-3.781254247,-5.7,0.2,0.5,7.000000001,-6.100000001,-3.699999999,-6.1,-10.82152978,Economic Policy & Debt: National accounts: Growth rates,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.000539762,0.025458887,0.062495992,2.00218e-06,2.35055e-06,2.39439e-06,0.575182994,0.539669753,1.258826219,0.599498525,0.511221011,2.033265833,1.876239118,0.939901332,1.036824406,1.120174319,1.573137107,1.249646612,1.543038734,2.001975073,1.426963636,1.285534617,0.717693336,0.806601359,0.702589213,-0.324012084,1.023696387,0.723259873,0.83820748,0.804110687,0.776991759,Economic Policy & Debt: Balance of payments: Capital & financial account,17,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,334914.5642,11638686.45,30000000.0,1000.0,1000.0,1000.0,270000000.0,260000000.0,606600000.0,291600000.0,280100000.0,1113105541.0,1064960000.0,637853027.0,884749028.0,1156000000.0,1841000000.0,1686736540.0,2638607034.0,2746930734.0,2300369124.0,2571237025.0,1500402453.0,1691886708.0,1502206171.0,-537792920.9,1638263954.0,1230243451.0,1466116068.0,1381200050.0,1126709390.0,Economic Policy & Debt: Balance of payments: Capital & financial account,17,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,0.69990847,0.696213693,0.692518915,0.688824137,0.685129359,0.681434581,0.677739804,0.674045026,0.670350248,0.66665547,0.662960693,0.677193984,0.691427276,0.705660567,0.719893859,0.734127151,0.748360442,0.762593734,0.776827026,0.791060317,0.805293609,0.808484553,0.811675498,0.814866442,0.818057387,0.821247986,0.821247986,0.815789794,0.810331602,0.81411035,0.81830896,Environment: Land use,15,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Forest area (sq. km),AG.LND.FRST.K2,16670.0,16582.0,16494.0,16406.0,16318.0,16230.0,16142.0,16054.0,15966.0,15878.0,15790.0,16129.0,16468.0,16807.0,17146.0,17485.0,17824.0,18163.0,18502.0,18841.0,19180.0,19256.0,19332.0,19408.0,19484.0,19560.0,19560.0,19430.0,19300.0,19390.0,19490.0,Environment: Land use,15,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.126116871,0.178402997,0.150325589,0.113882419,0.140697102,0.215148155,0.201542387,0.19799698,0.26998679,0.140727866,0.099962905,0.116874087,0.123619967,0.140198543,0.108610418,0.087258402,0.096445572,0.078675065,0.109835744,0.134717556,0.137369302,0.127022762,0.132547904,0.115815318,0.183959837,0.216881719,0.175266795,0.20708621,0.103230527,0.141688051,0.15597794,Environment: Natural resources contribution to GDP,15,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,62048562947.0,45715614560.0,48003078389.0,49945599429.0,42543178042.0,41764315330.0,46941582519.0,48177612042.0,48187747529.0,48640653469.0,54790392746.0,54744712815.0,56760355865.0,67863828413.0,85332581189.0,103198000000.0,117027000000.0,134977000000.0,171001000000.0,137211000000.0,161207000000.0,200013000000.0,209059000000.0,209755000000.0,213810000000.0,165979000000.0,160034000000.0,170097000000.0,174911000000.0,171767000000.0,145009000000.0,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.80000058,-1.200000586,1.800002303,-2.100000758,-0.899996552,3.79999479,4.09999847,1.099999939,5.100003609,3.200001552,3.8,3.0,5.6,7.2,4.3,5.9,1.7,3.4,2.4,1.6,3.6,2.899999999,3.4,2.8,3.8,3.7,3.2,1.3,1.1,1.0,-5.1,Economic Policy & Debt: National accounts: Growth rates,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2408.822985,1731.62137,1776.028278,1807.297451,1507.886663,1452.278434,1603.940302,1619.797749,1596.003926,1588.348908,1765.027146,1740.606654,1781.828908,2103.381291,2610.185422,3113.094883,3478.710002,3950.512993,4923.631615,3883.2709,4480.786318,5455.679403,5592.220115,5499.587331,5493.056695,4177.889542,3946.452447,4109.698217,4142.018558,3989.668276,3306.858208,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.754076492,-3.601082431,-0.564788753,-4.250986637,-2.931116597,1.836410561,2.290823348,-0.519902353,3.534368527,1.74870316,2.399496544,1.659672589,4.262072013,5.840905136,2.934541622,4.43825778,0.214792144,1.808252618,0.738194545,-0.134681878,1.746790655,0.980209993,1.40174756,0.76169938,1.710454904,1.600493696,1.104570156,-0.750456692,-0.909245791,-0.934555885,-6.826963623,Economic Policy & Debt: National accounts: Growth rates,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GDP per person employed (constant 2017 PPP $),SL.GDP.PCAP.EM.KD,,42037.12999,43289.75884,41669.42756,40495.19741,43033.11688,41322.69642,38971.1427,40542.35396,41696.84438,43101.67511,41822.63792,42342.54347,43148.82595,40830.94524,41199.20242,39748.42119,41142.35427,40345.32376,39895.39484,40171.44561,42252.37564,41533.49721,40307.03321,43434.88596,44302.50444,44384.5693,44464.71577,44464.50652,44345.18648,44479.10847,Social Protection & Labor: Economic activity,8,True,Middle East & North Africa,Upper middle income,30,0.967741935483871
Algeria,DZA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,177965000000.0,181776000000.0,189265000000.0,189682000000.0,191989000000.0,203463000000.0,215683000000.0,221816000000.0,235753000000.0,246725000000.0,261903000000.0,275838000000.0,295824000000.0,323383000000.0,346342000000.0,378278000000.0,396579000000.0,421145000000.0,439523000000.0,449418000000.0,471193000000.0,494931000000.0,497330000000.0,497988000000.0,506135000000.0,477358000000.0,471383000000.0,485801000000.0,502879000000.0,516992000000.0,496539000000.0,Economic Policy & Debt: Purchasing power parity,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,General government final consumption expenditure (annual % growth),NE.CON.GOVT.KD.ZG,1.500001842,9.49999878,9.30000054,-0.400002823,4.000004111,4.099991916,4.000005099,2.000001137,2.999997871,2.499259526,0.108736134,2.958069832,9.71274004,3.35445975,0.736621196,-1.906884228,6.226781712,1.707059672,12.08996847,8.474960731,5.79409773,9.749999999,2.800001089,0.8,1.1,3.099999999,1.300000001,2.799999998,2.300000001,1.9,-0.300000001,Economic Policy & Debt: National accounts: Growth rates,17,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,GNI per capita (US$),NY.GNP.MKTP.PC.CD,2320.778295,1635.122178,1696.112498,1743.974228,1446.397134,1376.124675,1516.467867,1545.158674,1529.762859,1513.569393,1677.726079,1689.544459,1711.937761,2025.314652,2500.050343,2959.486256,3344.197806,3896.805129,4885.188007,3843.499418,4468.399437,5399.937243,5521.400015,5390.655132,5366.254003,4069.350867,3907.978747,4048.376849,4037.733079,3892.131176,3239.715881,Economic Policy & Debt: National accounts: US$ at current prices: Aggregate indicators,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,89.0,89.0,88.0,88.0,87.0,88.0,88.0,89.0,85.0,83.0,86.0,89.0,86.0,87.0,86.0,88.0,95.0,95.0,93.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,91.0,91.0,91.0,91.0,,Health: Disease prevention,3,True,Middle East & North Africa,Upper middle income,30,0.967741935483871
Algeria,DZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83.0,85.0,86.0,87.0,88.0,89.0,90.0,92.0,84.0,83.0,80.0,83.0,81.0,84.0,81.0,83.0,91.0,92.0,88.0,92.0,95.0,95.0,95.0,95.0,95.0,95.0,94.0,88.0,80.0,80.0,,Health: Disease prevention,3,True,Middle East & North Africa,Upper middle income,30,0.967741935483871
Algeria,DZA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-9.800003033,-17.90000137,4.600001999,-6.700002116,6.099999399,2.000005699,-13.30000525,2.400002938,7.300002405,1.696000088,7.570806373,10.86127993,22.46495369,4.998007577,12.2758943,6.31426283,-1.494113858,11.92163318,15.55520822,13.0107887,4.37817493,-5.408617319,13.9305036,9.8,8.399999999,6.9,-2.8,-7.1,-3.600000001,-6.9,-16.28877552,Economic Policy & Debt: National accounts: Growth rates,17,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,75.0,73.0,74.0,76.0,76.0,80.0,79.0,78.0,74.0,77.0,78.0,73.0,73.0,68.0,72.0,75.0,70.0,70.0,69.0,61.0,59.0,Health: Risk factors,3,True,Middle East & North Africa,Upper middle income,21,0.6774193548387096
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0,0.0,0.0,0.0,0.000360674,0.001768954,0.001738533,0.010268463,0.020238555,0.199523843,0.491705679,0.646114017,1.59164126,2.195359731,4.634475088,5.843942092,7.375984956,9.451190626,10.18,11.23,12.5,14.9,18.2,22.5,29.5,38.2,42.94552688,47.69105515,49.03846808,57.9,62.9,Infrastructure: Communications,9,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.65253439,25.88638693,31.66966191,20.54032612,29.04765612,29.77962649,18.67907586,5.733522754,4.950161638,2.645511134,0.339163189,4.225988349,1.418301923,4.268953958,3.961800303,1.382446567,2.311499185,3.678995747,4.858590628,5.737060361,3.911061955,4.524211505,8.891450911,3.25423911,2.916926921,4.784447007,6.397694803,5.59111591,4.269990205,1.951768211,2.415130941,Financial Sector: Exchange rates & prices,8,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,,,,,,,,,,,161.0,155.0,148.0,145.0,134.0,127.0,122.0,119.0,117.0,117.0,115.0,116.0,116.0,115.0,114.0,114.0,113.0,112.0,,,,Health: Reproductive health,3,True,Middle East & North Africa,Upper middle income,18,0.5806451612903226
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,36.50366572,44.20808994,41.28901867,38.43181425,42.41808165,48.74496287,47.59106703,46.87239372,40.69291678,44.58616086,56.94794002,53.10649834,54.2068483,52.3739978,57.97668289,64.30246337,65.00106821,65.04363429,69.45994963,61.560646,60.49727155,60.36406058,58.47344755,57.21055428,55.48897907,52.03661589,48.186586,47.76685834,50.38394449,45.26935746,40.12780391,Private Sector & Trade: Total merchandise trade,17,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.045331513,0.038261016,0.046217872,0.029658478,0.025530152,0.023241916,0.024073064,0.016702995,0.043122512,0.025948675,0.021608573,0.020991357,0.017327512,0.010831076,0.014369281,0.048962941,0.072429162,0.130356726,0.334279218,0.171706903,0.153743242,0.155594315,0.142987801,0.079900724,0.054505188,0.056402997,0.050957139,0.040806992,0.028478399,0.000344016,0.009710187,Environment: Natural resources contribution to GDP,12,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Mortality caused by road traffic injury (per 100,000 population)",SH.STA.TRAF.P5,,,,,,,,,,,22.5,22.7,22.8,22.7,22.5,22.1,22.2,22.3,22.4,22.5,22.3,22.3,21.4,21.1,21.2,21.2,21.1,21.0,21.0,20.9,,Health: Mortality,3,True,Middle East & North Africa,Upper middle income,20,0.6451612903225806
Algeria,DZA,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",SH.DYN.NCOM.ZS,,,,,,,,,,,17.6,17.3,17.1,17.0,16.8,16.6,16.3,16.0,15.7,15.5,15.2,15.0,14.8,14.5,14.3,14.3,14.2,14.1,13.9,13.9,,Health: Mortality,3,True,Middle East & North Africa,Upper middle income,20,0.6451612903225806
Algeria,DZA,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",SH.STA.POIS.P5,,,,,,,,,,,1.2,1.1,1.1,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,,Health: Mortality,3,True,Middle East & North Africa,Upper middle income,20,0.6451612903225806
Algeria,DZA,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,23.1,22.8,22.4,22.0,21.6,21.3,21.2,21.1,21.1,21.1,21.1,21.1,20.9,20.8,20.4,20.1,19.8,19.4,18.9,18.2,17.5,17.1,16.9,16.4,15.7,15.1,15.1,15.6,16.0,16.3,16.3,Health: Mortality,3,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,49.1,47.7,46.6,45.5,44.4,43.3,42.3,41.4,40.7,40.2,39.7,38.9,37.8,36.5,35.1,33.6,32.1,30.7,29.5,28.4,27.4,26.7,26.2,25.8,25.5,25.2,24.8,24.3,23.8,23.3,22.7,Health: Mortality,3,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,1.029966632,1.363997321,1.129358983,1.411610984,1.175723849,1.595504855,1.975022999,2.600007876,2.167693434,2.151536743,3.672174111,4.167394326,3.348707344,3.068551592,2.724620945,3.269056602,3.580675419,3.527255114,3.312659442,3.617829646,2.588452136,3.495300677,3.593485365,3.743051049,3.415039183,2.764479941,1.743291468,1.919315177,2.702043592,1.889680483,1.570423905,Environment: Natural resources contribution to GDP,12,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,16.50152774,13.49348743,13.83753579,12.20127131,12.91529968,14.32722276,16.81059198,15.1568744,9.214212655,13.34351083,20.60719323,17.5571886,18.38562193,20.21959758,22.21724332,29.08558818,30.6586847,28.67567749,30.48218779,20.63187254,23.37553706,27.27014671,26.11655239,23.79542649,20.47322321,12.83938239,10.02825819,12.1210827,15.64797193,14.30777865,10.19434606,Environment: Natural resources contribution to GDP,12,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,People practicing open defecation (% of population),SH.STA.ODFC.ZS,,,,,,,,,,,6.233949004,5.816862792,5.411176259,5.017041887,4.634333998,4.263133992,3.903086061,3.554243607,3.216277793,2.890114176,2.574999351,2.270808327,1.977114639,1.693614807,1.419856885,1.155577807,0.900352486,0.653890752,0.415795117,0.185741468,0.0,Health: Risk factors,6,True,Middle East & North Africa,Upper middle income,21,0.6774193548387096
Algeria,DZA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,,,,,,,,,,,84.48083003,84.75992373,85.03280131,85.29916518,85.55907212,85.8122571,86.05913165,86.29943704,86.53356367,86.75948739,86.97813394,87.18924221,87.0935433,86.98687876,86.86984679,86.74252429,86.60548472,86.45882598,86.30309248,86.13850411,85.96546957,Health: Disease prevention,6,True,Middle East & North Africa,Upper middle income,21,0.6774193548387096
Algeria,DZA,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.567297586,2.821792975,2.895647626,2.282483368,3.279021606,2.681715218,1.874670501,2.200192071,2.199729297,1.624155811,1.441858619,1.22386248,1.885118554,2.578693305,2.88283791,0.164731518,0.161500768,0.073349165,0.060603195,0.109566232,0.121948153,0.101428289,0.102765859,0.099926791,1.147019471,1.203399284,1.242874364,1.053450043,1.134862745,1.039684273,1.172069877,Economic Policy & Debt: Balance of payments: Current account: Transfers,10,True,Middle East & North Africa,Upper middle income,31,1.0
Algeria,DZA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,36.93025771,,,,,36.45658418,,,,,37.5360503,,,,,35.85882651,,,,,33.63582026,33.83404774,33.3668262,34.24532791,35.56391718,36.08916357,39.85327385,38.8840107,,,,Environment: Emissions,3,True,Middle East & North Africa,Upper middle income,12,0.3870967741935484
Algeria,DZA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,100.0,,,,,100.0,,,,,100.0,,,,,100.0,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,Environment: Emissions,3,True,Middle East & North Africa,Upper middle income,12,0.3870967741935484
Algeria,DZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,69.66925451,,,,,64.90501918,,,,,63.34346866,,,,,38.27294374,,,,,22.70944203,22.21128007,24.71529383,34.18254942,57.69080915,83.24415564,82.57970849,84.41202067,,,,Environment: Emissions,3,True,Middle East & North Africa,Upper middle income,12,0.3870967741935484
Algeria,DZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,100.0,,,,,100.0,,,,,100.0,,,,,100.0,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,Environment: Emissions,3,True,Middle East & North Africa,Upper middle income,12,0.3870967741935484
Algeria,DZA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,100.0,,,,,100.0,,,,,100.0,,,,,100.0,,,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,Environment: Emissions,3,True,Middle East & North Africa,Upper middle income,12,0.3870967741935484
Algeria,DZA,"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,0.0,108266.8507,,,,,,,,,,,,,,0.0,0.0,166150.1406,0.0,0.0,-1429752352.0,-8253949.888,0.0,0.0,,,,,,,,Economic Policy & Debt: Balance of payments: Capital & financial account,17,True,Middle East & North Africa,Upper middle income,11,0.3548387096774194
